,first_name,last_name,pesel,address,phone_number,email,disease,place
1813,Anna Maria,Majorczyk,51292491286,"Gdańsk, ul. Wały Jagiellońskie 117",+48 731 467 822,mateusz60@example.com,astma,Miła Przychodnia
1814,Ignacy,Siebert,34966562277,"Gdańsk, ul. Długa 63",509 018 404,kurczabjulian@example.net,cukrzyca,NZOZ Glińskiego
1815,Kaja,Ernst,83824443602,"Gdańsk, ul. Długa 149",739 818 729,xtusk@example.com,nowotwór,Poradania rodzinna
1816,Eliza,Cich,7429192506,"Gdańsk, ul. Podwale Staromiejskie 61",32 846 89 19,vgryszkiewicz@example.net,choroba serca,NZOZ Glińskiego
1817,Hubert,Żelasko,89873242413,"Gdańsk, ul. Podwale Staromiejskie 142",881 898 731,bazelaignacy@example.org,choroba serca,Miła Przychodnia
1818,Rozalia,Karmelita,89933134341,"Gdańsk, ul. Wały Jagiellońskie 61",+48 693 536 695,aureliawicha@example.com,reumatyzm,Centrum Medyczne
1819,Sara,Barcz,66714823722,"Gdańsk, ul. Wały Jagiellońskie 150",+48 504 671 688,alandebosz@example.net,zapalenie płuc,Miła Przychodnia
1820,Alex,Suszka,36733280095,"Gdańsk, ul. Kartuska 8",+48 882 664 984,gajzlereliza@example.net,reumatyzm,Poradania rodzinna
1821,Monika,Parzyszek,14738402941,"Gdańsk, ul. Długa 39",511 691 983,piotr09@example.net,reumatyzm,Poradania rodzinna
1822,Andrzej,Bajak,39616700865,"Gdańsk, ul. Podwale Staromiejskie 107",781 156 903,ziemakleonard@example.net,zapalenie płuc,Centrum Medyczne
1823,Sylwia,Myszor,40964084656,"Gdańsk, ul. Kartuska 117",22 336 19 22,hynekmaksymilian@example.net,grypa,Miła Przychodnia
1824,Anastazja,Majtczak,76746129018,"Gdańsk, ul. Mariacka 119",+48 695 501 717,juliusz44@example.net,astma,OpoMed
1825,Filip,Kudra,44719288643,"Gdańsk, ul. Wały Jagiellońskie 92",574 741 753,twaloszek@example.net,grypa,Miła Przychodnia
1826,Wiktor,Labudda,39945238400,"Gdańsk, ul. Świętojańska 10",791 872 029,suchtymoteusz@example.org,choroba serca,OpoMed
1827,Marek,Hanas,37241290544,"Gdańsk, ul. Mariacka 65",601 960 336,apolonia52@example.org,nowotwór,Medovec
1828,Cyprian,Fraś,71294234485,"Gdańsk, ul. Wały Jagiellońskie 111",+48 605 379 189,kazimierczukkajetan@example.com,astma,Centrum Medyczne
1829,Konstanty,Szelest,35192432302,"Gdańsk, ul. Kartuska 9",+48 509 567 898,szymalablanka@example.org,reumatyzm,Centrum Medyczne
1830,Rozalia,Śnieg,59601250445,"Gdańsk, ul. Podwale Staromiejskie 66",32 941 53 88,uryganela@example.com,cukrzyca,Centrum Medyczne
1831,Miłosz,Gryta,13611352159,"Gdańsk, ul. Mariacka 123",+48 510 814 976,bmoneta@example.net,astma,Centrum Medyczne
1832,Aleksander,Block,97615992266,"Gdańsk, ul. Mariacka 72",+48 730 314 032,xkusek@example.org,grypa,OpoMed
1833,Sara,Krzykała,12962923087,"Gdańsk, ul. Mariacka 99",733 705 212,ndomka@example.org,nowotwór,Medovec
1834,Urszula,Ziniewicz,53583396990,"Gdańsk, ul. Świętojańska 73",+48 22 513 10 94,bialczykdorota@example.org,zapalenie płuc,Miła Przychodnia
1835,Andrzej,Szpala,75587500700,"Gdańsk, ul. Podwale Staromiejskie 144",+48 517 623 981,bernatekdawid@example.net,astma,Poradania rodzinna
1836,Franciszek,Dryka,18707794898,"Gdańsk, ul. Mariacka 139",+48 793 363 958,nnurek@example.org,choroba serca,NZOZ Glińskiego
1837,Melania,Ostasz,30025454327,"Gdańsk, ul. Świętojańska 110",+48 786 773 706,poczateksara@example.com,zapalenie płuc,Miła Przychodnia
1838,Emil,Szajner,11071440603,"Gdańsk, ul. Mariacka 40",504 255 386,ksawery13@example.org,nowotwór,Poradania rodzinna
1839,Rafał,Megger,80815823425,"Gdańsk, ul. Mariacka 86",515 843 301,schwarzlukasz@example.org,zapalenie płuc,Poradania rodzinna
1840,Daniel,Kuchciak,83371755255,"Gdańsk, ul. Kartuska 46",22 440 57 10,langierernest@example.com,nowotwór,Poradania rodzinna
1841,Sara,Matula,76769478751,"Gdańsk, ul. Mariacka 124",726 113 680,maciejwylegala@example.net,choroba serca,Poradania rodzinna
1842,Agnieszka,Cis,5228496344,"Gdańsk, ul. Kartuska 69",+48 577 418 730,piotrmyszak@example.com,nowotwór,Miła Przychodnia
1843,Grzegorz,Wawrzyn,23954165695,"Gdańsk, ul. Kartuska 77",+48 506 029 357,janinazyzik@example.org,nowotwór,OpoMed
1844,Radosław,Gebauer,16007964757,"Gdańsk, ul. Mariacka 141",517 819 141,xwendt@example.org,grypa,OpoMed
1845,Sandra,Grochola,76007392483,"Gdańsk, ul. Długa 104",+48 574 124 632,wkubanek@example.com,astma,OpoMed
1846,Tola,Frost,22508390153,"Gdańsk, ul. Świętojańska 67",663 579 093,dariuszknych@example.net,reumatyzm,OpoMed
1847,Radosław,Miętka,72729401269,"Gdańsk, ul. Wały Jagiellońskie 125",+48 666 679 387,tpiatkiewicz@example.org,astma,NZOZ Glińskiego
1848,Liwia,Piwowarek,86255436782,"Gdańsk, ul. Wały Jagiellońskie 32",+48 791 426 112,apolonia05@example.com,reumatyzm,NZOZ Glińskiego
1849,Tola,Luberda,31681719744,"Gdańsk, ul. Świętojańska 16",511 284 631,hejdukkalina@example.com,nowotwór,Medovec
1850,Agnieszka,Sabak,13744095190,"Gdańsk, ul. Podwale Staromiejskie 138",22 063 23 10,franciszekuliczka@example.com,astma,Poradania rodzinna
1851,Olgierd,Chaba,32051328130,"Gdańsk, ul. Długa 114",+48 661 174 961,dorotabarej@example.org,astma,Poradania rodzinna
1852,Ida,Klucznik,80620820393,"Gdańsk, ul. Mariacka 1",+48 668 451 308,igorklamka@example.net,zapalenie płuc,Medovec
1853,Julianna,Pal,22964823039,"Gdańsk, ul. Kartuska 9",667 109 553,ubilewicz@example.org,nadciśnienie,Poradania rodzinna
1854,Tadeusz,Bartela,23836879895,"Gdańsk, ul. Kartuska 123",732 004 911,stefankorta@example.net,reumatyzm,Miła Przychodnia
1855,Bruno,Snoch,30839658088,"Gdańsk, ul. Kartuska 53",32 213 59 32,nmalyszka@example.net,choroba serca,Miła Przychodnia
1856,Aleks,Bortkiewicz,46254696272,"Gdańsk, ul. Długa 120",574 545 301,vmichniak@example.com,nadciśnienie,Miła Przychodnia
1857,Michał,Leonowicz,68111904743,"Gdańsk, ul. Wały Jagiellońskie 25",+48 784 275 643,tobiasz89@example.org,grypa,Miła Przychodnia
1858,Apolonia,Pawlaczek,48127948529,"Gdańsk, ul. Podwale Staromiejskie 3",533 718 151,tymoteuszpalyga@example.net,cukrzyca,NZOZ Glińskiego
1859,Anita,Szumiec,30324174561,"Gdańsk, ul. Świętojańska 124",+48 693 181 448,ada53@example.org,grypa,Miła Przychodnia
1860,Konrad,Koterba,36707603073,"Gdańsk, ul. Długa 123",539 710 418,adajazdzyk@example.net,grypa,Miła Przychodnia
1861,Aleksander,Ryndak,61883155417,"Gdańsk, ul. Podwale Staromiejskie 25",730 090 924,psosniak@example.org,grypa,Centrum Medyczne
1862,Angelika,Przewoźna,44881869408,"Gdańsk, ul. Długa 42",+48 721 244 203,amitoraj@example.net,zapalenie płuc,Medovec
1863,Alex,Dykas,8606919606,"Gdańsk, ul. Wały Jagiellońskie 32",536 190 803,seidelryszard@example.org,cukrzyca,OpoMed
1864,Adam,Naglik,3434464189,"Gdańsk, ul. Wały Jagiellońskie 14",514 603 090,julita36@example.net,cukrzyca,Centrum Medyczne
1865,Arkadiusz,Białasik,70109984434,"Gdańsk, ul. Mariacka 83",+48 516 773 403,enoculak@example.net,nadciśnienie,NZOZ Glińskiego
1866,Tymoteusz,Brodowicz,42597957321,"Gdańsk, ul. Świętojańska 55",727 080 655,mateuszbanys@example.org,nowotwór,Miła Przychodnia
1867,Andrzej,Mateusiak,53130393787,"Gdańsk, ul. Podwale Staromiejskie 19",+48 22 068 43 95,ogierasimiuk@example.com,cukrzyca,NZOZ Glińskiego
1868,Nicole,Dankiewicz,72855243673,"Gdańsk, ul. Podwale Staromiejskie 95",+48 519 157 911,nikolajukmieszko@example.com,choroba serca,NZOZ Glińskiego
1869,Jacek,Luks,59490293255,"Gdańsk, ul. Mariacka 75",+48 664 582 104,qchlebek@example.net,nowotwór,Centrum Medyczne
1870,Julianna,Kruś,83529028042,"Gdańsk, ul. Podwale Staromiejskie 59",694 317 446,anna-mariakuznia@example.net,astma,Centrum Medyczne
1871,Jędrzej,Rzucidło,15279004612,"Gdańsk, ul. Wały Jagiellońskie 105",605 199 698,uwaloszek@example.org,reumatyzm,Miła Przychodnia
1872,Karol,Chorążewicz,38954484427,"Gdańsk, ul. Kartuska 51",532 620 080,nicoleprzewozny@example.org,zapalenie płuc,NZOZ Glińskiego
1873,Ewa,Dejneka,81369308091,"Gdańsk, ul. Świętojańska 9",698 532 850,makosnicole@example.com,grypa,OpoMed
1874,Elżbieta,Tryc,11395448520,"Gdańsk, ul. Mariacka 10",22 082 86 57,dominikfamula@example.org,nowotwór,Medovec
1875,Gustaw,Sawko,74400187909,"Gdańsk, ul. Podwale Staromiejskie 80",+48 789 009 701,qkus@example.org,cukrzyca,NZOZ Glińskiego
1876,Dawid,Jędrys,85333535067,"Gdańsk, ul. Długa 31",+48 537 340 498,antoni22@example.com,zapalenie płuc,Miła Przychodnia
1877,Adam,Nurkiewicz,25097507439,"Gdańsk, ul. Wały Jagiellońskie 141",536 072 872,jeremifronczek@example.net,reumatyzm,Medovec
1878,Kajetan,Rodzeń,31224219283,"Gdańsk, ul. Mariacka 92",514 269 999,jozef96@example.com,cukrzyca,OpoMed
1879,Julian,Zacharczuk,64252200926,"Gdańsk, ul. Kartuska 26",+48 512 254 669,pazikleon@example.com,zapalenie płuc,Miła Przychodnia
1880,Agnieszka,Sacharczuk,66130969413,"Gdańsk, ul. Świętojańska 115",510 463 661,elzbietalanga@example.com,nadciśnienie,NZOZ Glińskiego
1881,Mateusz,Dankiewicz,72018789039,"Gdańsk, ul. Podwale Staromiejskie 8",519 786 150,hubert74@example.org,astma,Centrum Medyczne
1882,Igor,Kieszek,50320619071,"Gdańsk, ul. Kartuska 20",604 193 868,jedrzejszulczyk@example.net,reumatyzm,Centrum Medyczne
1883,Natan,Trepka,75997924669,"Gdańsk, ul. Mariacka 96",664 417 089,skrobotida@example.org,choroba serca,Centrum Medyczne
1884,Mariusz,Nurek,89910174583,"Gdańsk, ul. Podwale Staromiejskie 30",721 705 173,mejerklara@example.net,nadciśnienie,Miła Przychodnia
1885,Aurelia,Mytnik,53616150229,"Gdańsk, ul. Mariacka 149",+48 791 903 444,gkasak@example.org,zapalenie płuc,NZOZ Glińskiego
1886,Jan,Malecha,89604402624,"Gdańsk, ul. Podwale Staromiejskie 79",+48 576 282 588,iprzybycien@example.net,nowotwór,NZOZ Glińskiego
1887,Antoni,Pietrak,79500946412,"Gdańsk, ul. Wały Jagiellońskie 138",+48 880 011 868,adrianna18@example.com,cukrzyca,Miła Przychodnia
1888,Angelika,Brzęk,57856505028,"Gdańsk, ul. Świętojańska 12",+48 533 341 017,hubertchomiak@example.org,reumatyzm,Poradania rodzinna
1889,Ernest,Madejczyk,77235652642,"Gdańsk, ul. Mariacka 102",+48 697 106 333,juliannaluckiewicz@example.com,astma,Medovec
1890,Ksawery,Mydlak,94356481533,"Gdańsk, ul. Świętojańska 67",22 634 76 78,hkielich@example.org,zapalenie płuc,Miła Przychodnia
1891,Ewelina,Fąferek,36286826994,"Gdańsk, ul. Świętojańska 71",660 426 046,pratka@example.net,cukrzyca,Medovec
1892,Alex,Czochara,9120507098,"Gdańsk, ul. Podwale Staromiejskie 16",+48 573 627 700,qgierat@example.com,zapalenie płuc,Medovec
1893,Jędrzej,Kurnik,75507343620,"Gdańsk, ul. Wały Jagiellońskie 13",794 806 110,szatanikdagmara@example.com,choroba serca,Miła Przychodnia
1894,Fabian,Pitura,13009544239,"Gdańsk, ul. Świętojańska 47",603 980 066,milosz57@example.com,astma,Poradania rodzinna
1895,Olga,Towarek,28707230588,"Gdańsk, ul. Podwale Staromiejskie 138",+48 799 770 353,maksymilian11@example.org,cukrzyca,Miła Przychodnia
1896,Krystyna,Gzyl,70672577562,"Gdańsk, ul. Wały Jagiellońskie 20",535 806 288,emil28@example.org,zapalenie płuc,Poradania rodzinna
1897,Mieszko,Puc,37749951228,"Gdańsk, ul. Świętojańska 45",+48 887 323 125,muzar@example.net,reumatyzm,Miła Przychodnia
1898,Cezary,Ścibior,34911568017,"Gdańsk, ul. Mariacka 108",881 674 552,orzezniczek@example.net,nadciśnienie,Medovec
1899,Blanka,Hyży,66885504665,"Gdańsk, ul. Podwale Staromiejskie 135",+48 504 635 621,omaciejuk@example.com,cukrzyca,OpoMed
1900,Franciszek,Nowek,99689125308,"Gdańsk, ul. Długa 102",+48 510 838 728,eliza59@example.net,reumatyzm,Medovec
1901,Ida,Zatoń,99512486718,"Gdańsk, ul. Kartuska 18",+48 577 454 714,inga93@example.org,nadciśnienie,Medovec
1902,Leon,Żugaj,19831492948,"Gdańsk, ul. Długa 13",795 616 249,gstawowczyk@example.com,choroba serca,Centrum Medyczne
1903,Jeremi,Szara,61564599187,"Gdańsk, ul. Mariacka 70",+48 530 124 714,oliwierkusyk@example.org,cukrzyca,Miła Przychodnia
1904,Róża,Byzdra,82756479210,"Gdańsk, ul. Długa 23",+48 514 746 687,kowalowkatobiasz@example.com,astma,NZOZ Glińskiego
1905,Apolonia,Futyma,84055175876,"Gdańsk, ul. Podwale Staromiejskie 140",+48 32 827 15 42,elzbietaswit@example.com,choroba serca,Medovec
1906,Maksymilian,Hankiewicz,51007442874,"Gdańsk, ul. Podwale Staromiejskie 26",32 656 27 79,natanlichon@example.net,nadciśnienie,Miła Przychodnia
1907,Nela,Hołubowicz,490205270,"Gdańsk, ul. Podwale Staromiejskie 8",+48 782 336 862,bwawrzyczek@example.net,nadciśnienie,NZOZ Glińskiego
1908,Marcelina,Satora,3439539708,"Gdańsk, ul. Podwale Staromiejskie 127",+48 784 869 898,dgierek@example.net,astma,Medovec
1909,Dagmara,Skrobot,67054049999,"Gdańsk, ul. Kartuska 37",32 580 86 66,qguzdek@example.net,nowotwór,Poradania rodzinna
1910,Aleks,Wołos,19550876495,"Gdańsk, ul. Świętojańska 64",660 731 265,reckoradoslaw@example.net,nowotwór,OpoMed
1911,Konstanty,Kapciak,45351056586,"Gdańsk, ul. Kartuska 92",+48 738 920 522,dgalik@example.com,astma,OpoMed
1912,Melania,Kreczmer,77673184793,"Gdańsk, ul. Wały Jagiellońskie 142",+48 669 741 467,natasza36@example.net,nadciśnienie,NZOZ Glińskiego
1913,Alex,Sypek,97825361839,"Gdańsk, ul. Mariacka 147",+48 727 764 242,wojsaprzemyslaw@example.net,reumatyzm,Centrum Medyczne
1914,Marcel,Preś,15963417698,"Gdańsk, ul. Wały Jagiellońskie 139",+48 736 824 862,wgrabon@example.net,astma,OpoMed
1915,Norbert,Dering,69859493872,"Gdańsk, ul. Kartuska 1",+48 22 627 50 53,wojtaszakwojciech@example.net,astma,Centrum Medyczne
1916,Piotr,Gula,89036868102,"Gdańsk, ul. Kartuska 59",+48 887 983 050,maks70@example.net,zapalenie płuc,Centrum Medyczne
1917,Olga,Buza,33763547362,"Gdańsk, ul. Długa 48",+48 726 558 174,janinadorociak@example.com,grypa,OpoMed
1918,Kazimierz,Białasik,35973919023,"Gdańsk, ul. Podwale Staromiejskie 12",885 160 663,zstempniak@example.net,reumatyzm,Medovec
1919,Krystyna,Cyrek,23986133271,"Gdańsk, ul. Długa 128",+48 572 969 451,mikolaj99@example.org,reumatyzm,Centrum Medyczne
1920,Paweł,Jamrożek,86155665534,"Gdańsk, ul. Podwale Staromiejskie 9",+48 885 185 316,ukudela@example.org,astma,Centrum Medyczne
1921,Eliza,Tekieli,75480624141,"Gdańsk, ul. Podwale Staromiejskie 26",723 323 321,jnickel@example.net,nadciśnienie,Medovec
1922,Daniel,Ogrodowicz,49796102866,"Gdańsk, ul. Mariacka 61",+48 516 977 357,mkunc@example.org,nadciśnienie,Centrum Medyczne
1923,Dorota,Pastuszko,29739235314,"Gdańsk, ul. Długa 75",+48 696 944 469,skowyratobiasz@example.com,grypa,Centrum Medyczne
1924,Marianna,Misior,70179459907,"Gdańsk, ul. Podwale Staromiejskie 27",+48 518 833 150,iwociesielka@example.com,nowotwór,Centrum Medyczne
1925,Robert,Lamch,96908391636,"Gdańsk, ul. Długa 23",+48 600 969 108,oliwierpytko@example.com,cukrzyca,Miła Przychodnia
1926,Eliza,Kucharz,53292730734,"Gdańsk, ul. Wały Jagiellońskie 38",32 336 75 06,krystiangrunt@example.com,zapalenie płuc,Poradania rodzinna
1927,Szymon,Wojtoń,16328012391,"Gdańsk, ul. Kartuska 133",+48 696 577 104,ernest95@example.com,reumatyzm,Miła Przychodnia
1928,Julian,Hawrylak,91766380083,"Gdańsk, ul. Kartuska 95",+48 694 148 873,kamil43@example.org,choroba serca,Medovec
1929,Jerzy,Kargol,77077338308,"Gdańsk, ul. Podwale Staromiejskie 57",+48 32 108 14 23,sadlakborys@example.net,cukrzyca,Miła Przychodnia
1930,Jan,Korzonek,13743017412,"Gdańsk, ul. Świętojańska 131",+48 887 479 760,opanasewicz@example.com,grypa,OpoMed
1931,Elżbieta,Durys,88580862005,"Gdańsk, ul. Kartuska 104",888 270 717,xkonsek@example.org,cukrzyca,Miła Przychodnia
1932,Ignacy,Kojder,98624030365,"Gdańsk, ul. Długa 129",574 721 595,zrymarz@example.org,astma,Centrum Medyczne
1933,Krzysztof,Ofiara,3715082750,"Gdańsk, ul. Kartuska 123",+48 787 235 000,podeszwaborys@example.net,reumatyzm,Poradania rodzinna
1934,Paweł,Ochota,80349395240,"Gdańsk, ul. Kartuska 36",+48 570 974 990,marcin50@example.com,choroba serca,Medovec
1935,Józef,Wydrych,10835431562,"Gdańsk, ul. Długa 96",604 104 730,bbaczkiewicz@example.org,astma,Medovec
1936,Adrianna,Ciastek,39211414411,"Gdańsk, ul. Mariacka 92",22 719 42 16,blazejszymajda@example.org,nowotwór,Medovec
1937,Tymon,Jaroszuk,73075859027,"Gdańsk, ul. Podwale Staromiejskie 66",608 600 118,ecieciwa@example.org,zapalenie płuc,Poradania rodzinna
1938,Andrzej,Pietraś,90923584651,"Gdańsk, ul. Świętojańska 4",579 014 270,jpatora@example.net,nowotwór,Miła Przychodnia
1939,Miłosz,Tłuczek,79024390477,"Gdańsk, ul. Długa 103",786 004 613,sandrakuszyk@example.net,astma,Medovec
1940,Alex,Jędruch,52086433082,"Gdańsk, ul. Kartuska 124",+48 887 880 571,barteklatko@example.org,grypa,NZOZ Glińskiego
1941,Miłosz,Andziak,33012278984,"Gdańsk, ul. Podwale Staromiejskie 102",+48 792 634 088,adriannacuch@example.net,choroba serca,NZOZ Glińskiego
1942,Leonard,Włodyka,74553125164,"Gdańsk, ul. Kartuska 117",+48 32 237 42 35,hubertgluszko@example.net,astma,NZOZ Glińskiego
1943,Kacper,Tłuczek,54671377926,"Gdańsk, ul. Długa 39",513 113 002,olga49@example.org,nowotwór,OpoMed
1944,Leonard,Trybuś,84134227613,"Gdańsk, ul. Świętojańska 114",887 982 371,walasikeliza@example.org,zapalenie płuc,OpoMed
1945,Bruno,Sudnik,51028347795,"Gdańsk, ul. Mariacka 65",+48 783 078 400,hpachuta@example.com,nadciśnienie,OpoMed
1946,Adrianna,Stypa,50542179897,"Gdańsk, ul. Świętojańska 150",531 619 184,czacharewicz@example.org,astma,Poradania rodzinna
1947,Kazimierz,Rawa,6958256992,"Gdańsk, ul. Kartuska 12",+48 738 542 264,xdomowicz@example.net,reumatyzm,Medovec
1948,Krystyna,Latuszek,80066304175,"Gdańsk, ul. Podwale Staromiejskie 27",576 494 255,nelaplocharczyk@example.com,astma,Miła Przychodnia
1949,Adam,Horbacz,12798933231,"Gdańsk, ul. Podwale Staromiejskie 60",+48 780 498 122,vbehrendt@example.org,astma,Miła Przychodnia
1950,Iwo,Mydlarz,80992014755,"Gdańsk, ul. Podwale Staromiejskie 20",738 907 723,aniela53@example.org,choroba serca,Poradania rodzinna
1951,Aurelia,Dąbroś,11940518733,"Gdańsk, ul. Podwale Staromiejskie 81",536 253 579,xchaberek@example.org,astma,Medovec
1952,Sylwia,Żok,89924167544,"Gdańsk, ul. Mariacka 116",+48 32 720 99 61,olaf28@example.net,reumatyzm,Poradania rodzinna
1953,Dominik,Bors,10294626448,"Gdańsk, ul. Świętojańska 59",+48 888 349 627,liwia35@example.com,astma,NZOZ Glińskiego
1954,Ignacy,Łapot,58574863603,"Gdańsk, ul. Świętojańska 113",+48 519 226 133,natankowalak@example.com,zapalenie płuc,Medovec
1955,Patryk,Bociek,37084515656,"Gdańsk, ul. Mariacka 100",738 186 539,tcholody@example.net,grypa,Poradania rodzinna
1956,Rafał,Wołkowicz,81422655795,"Gdańsk, ul. Świętojańska 129",695 540 900,andrzej72@example.org,nadciśnienie,OpoMed
1957,Kornelia,Goliszek,70901445892,"Gdańsk, ul. Długa 81",+48 518 922 413,rajczakfryderyk@example.com,nadciśnienie,NZOZ Glińskiego
1958,Sebastian,Ciastek,10458412665,"Gdańsk, ul. Świętojańska 18",785 717 369,marika24@example.com,reumatyzm,Poradania rodzinna
1959,Oliwier,Karalus,82321070521,"Gdańsk, ul. Świętojańska 71",+48 785 070 388,uzagula@example.net,zapalenie płuc,Centrum Medyczne
1960,Leonard,Bartoszak,57316963017,"Gdańsk, ul. Świętojańska 139",+48 513 901 313,kiecaroksana@example.com,reumatyzm,Centrum Medyczne
1961,Natasza,Cholewka,87455715343,"Gdańsk, ul. Podwale Staromiejskie 5",730 531 917,mariuszkandziora@example.net,nadciśnienie,NZOZ Glińskiego
1962,Gaja,Huber,87324552669,"Gdańsk, ul. Długa 10",+48 786 582 009,bartekdziob@example.com,nadciśnienie,Poradania rodzinna
1963,Alex,Tecław,27081640206,"Gdańsk, ul. Kartuska 130",+48 882 315 857,urszula24@example.net,nowotwór,Poradania rodzinna
1964,Arkadiusz,Jaśko,66154187778,"Gdańsk, ul. Mariacka 76",+48 692 007 487,sgosek@example.org,choroba serca,Medovec
1965,Damian,Wiesiołek,58979937142,"Gdańsk, ul. Podwale Staromiejskie 70",735 129 619,ksawerywozniak@example.org,astma,OpoMed
1966,Ewelina,Cierpka,87809363081,"Gdańsk, ul. Mariacka 51",887 131 636,tpotoczek@example.org,reumatyzm,OpoMed
1967,Oliwier,Pietrak,82317794372,"Gdańsk, ul. Świętojańska 144",737 552 093,melaniakadela@example.org,astma,OpoMed
1968,Jan,Aleksa,83958561210,"Gdańsk, ul. Świętojańska 147",532 698 486,nikodemsolis@example.org,nowotwór,Centrum Medyczne
1969,Olga,Solarczyk,86714047862,"Gdańsk, ul. Wały Jagiellońskie 32",727 921 850,damian84@example.net,nowotwór,Poradania rodzinna
1970,Jeremi,Biesaga,1625848821,"Gdańsk, ul. Mariacka 74",+48 600 759 879,nataszakmak@example.org,nowotwór,Centrum Medyczne
1971,Angelika,Gieroń,55579226912,"Gdańsk, ul. Podwale Staromiejskie 84",+48 886 709 064,butrymjulianna@example.com,nowotwór,Medovec
1972,Błażej,Świerad,52863175576,"Gdańsk, ul. Długa 38",+48 501 759 507,fstanislawek@example.net,astma,NZOZ Glińskiego
1973,Wiktor,Pich,79600086481,"Gdańsk, ul. Długa 15",+48 537 314 049,zgreszta@example.com,grypa,Poradania rodzinna
1974,Adam,Siwczak,28694831601,"Gdańsk, ul. Świętojańska 82",696 518 600,leonard64@example.com,nowotwór,Miła Przychodnia
